created_at,count
2024-07-04 14:13:43,"5836,8"
2024-07-05 02:13:41,"5847,04"
2024-07-05 14:13:39,"5857,28"
2024-07-06 02:13:54,"5867,52"
2024-07-06 14:14:24,5888
2024-07-07 02:13:37,5888
2024-07-07 14:14:32,"5898,24"
2024-07-08 02:13:38,"5908,48"
2024-07-08 14:12:35,"5918,72"
2024-07-09 02:14:30,"5928,96"
2024-07-09 14:15:11,"5939,2"
2024-07-10 14:15:51,"5959,68"
2024-07-11 02:14:27,"5980,16"
2024-07-12 02:16:04,"6000,64"
2024-07-12 14:16:20,"6021,12"
2024-07-13 02:14:23,"6031,36"
2024-07-13 14:15:37,"6041,6"
2024-07-14 02:15:27,"6051,84"
2024-07-14 14:17:21,"6062,08"
2024-07-15 02:14:57,"6072,32"
2024-07-15 14:16:46,"6072,32"
2024-07-16 02:16:35,"6092,8"
2024-07-16 14:15:01,"6103,04"
2024-07-17 02:16:11,"6123,52"
2024-07-17 14:14:42,"6133,76"
2024-07-18 02:16:36,"6154,24"
2024-07-18 14:14:57,"6164,48"
2024-07-19 02:17:00,"6184,96"
2024-07-19 14:14:56,"6236,16"
2024-07-20 02:16:08,"6246,4"
2024-07-20 14:16:02,"6256,64"
2024-07-21 02:16:40,"6266,88"
2024-07-21 14:15:13,"6277,12"
2024-07-22 02:15:54,"6287,36"
2024-07-24 02:16:03,"6287,36"
2024-07-24 14:14:49,"6348,8"
2024-07-25 02:17:08,"6359,04"
2024-07-26 02:17:23,"6369,28"
2024-07-26 14:15:07,6400
2024-07-27 02:16:14,"6410,24"
2024-07-27 14:15:55,"6420,48"
2024-07-28 02:16:17,"6430,72"
2024-07-28 14:16:51,"5969,92"
2024-07-29 02:16:15,"5969,92"
2024-07-29 14:15:22,"5980,16"
2024-07-29 16:49:09,"6000,64"
2024-07-30 02:18:00,"6000,64"
2024-07-30 14:17:24,"6010,88"
2024-07-31 02:17:28,"6021,12"
2024-07-31 14:15:41,"6041,6"
2024-08-01 02:18:07,"6051,84"
2024-08-01 14:15:57,"6062,08"
2024-08-02 02:16:53,"6082,56"
2024-08-02 14:17:33,"6092,8"
2024-08-03 02:16:57,"6103,04"
2024-08-03 14:17:52,"6113,28"
2024-08-04 14:16:46,"6123,52"
2024-08-05 02:17:18,6144
2024-08-05 14:15:19,6144
2024-08-06 02:17:24,"6164,48"
2024-08-06 14:17:19,"6174,72"
2024-08-07 02:15:58,"6184,96"
2024-08-07 14:17:32,"6195,2"
2024-08-08 02:15:36,"6215,68"
2024-08-08 14:19:13,"6225,92"
2024-08-09 02:17:39,"6236,16"
2024-08-09 14:16:24,"6246,4"
2024-08-10 02:16:27,"6266,88"
2024-08-10 14:15:31,"6277,12"
2024-08-11 02:17:24,"6277,12"
2024-08-11 14:17:11,"6287,36"
2024-08-12 02:17:32,"6297,6"
2024-08-12 14:16:37,"6297,6"
2024-08-13 02:16:17,"6318,08"
2024-08-14 02:17:09,"6328,32"
2024-08-14 14:17:12,"6359,04"
2024-08-15 02:17:28,"6369,28"
2024-08-15 14:16:15,"6379,52"
2024-08-16 02:16:30,"6389,76"
2024-08-17 02:17:57,"6410,24"
2024-08-17 14:16:54,"6430,72"
2024-08-18 02:17:07,"6440,96"
2024-08-18 14:16:09,"6451,2"
2024-08-19 02:16:07,"6451,2"
2024-08-19 14:17:21,"6461,44"
2024-08-20 02:15:46,"6481,92"
2024-08-20 14:16:32,"6492,16"
2024-08-21 02:15:41,"6512,64"
2024-08-22 02:17:32,"6492,16"
2024-08-22 14:18:04,"6522,88"
2024-08-23 02:18:08,"6533,12"
2024-08-23 14:15:56,"6543,36"
2024-08-24 14:15:14,"6553,6"
2024-08-25 02:20:48,"6574,08"
2024-08-25 14:15:18,"6625,28"
2024-08-26 02:18:25,"6635,52"
2024-08-26 14:15:43,"6635,52"
2024-08-27 02:19:42,6656
2024-08-27 14:21:17,"6666,24"
2024-08-28 02:16:12,"6676,48"
2024-08-30 02:20:24,"6696,96"
2024-08-30 14:21:21,"6748,16"
2024-08-31 02:18:40,"6768,64"
2024-08-31 14:18:11,"6778,88"
2024-09-01 02:20:36,"6789,12"
2024-09-01 14:18:05,"6379,52"
2024-09-02 14:19:12,"6389,76"
2024-09-04 02:16:04,"6379,52"
2024-09-05 02:18:09,6400
2024-09-06 02:20:26,"6410,24"
2024-09-07 02:20:24,"6430,72"
2024-09-07 14:21:10,"6440,96"
2024-09-08 02:16:12,"6440,96"
2024-09-08 14:18:52,"6451,2"
2024-09-09 02:16:37,"6451,2"
2024-09-10 02:19:14,"6451,2"
2024-09-10 14:18:37,"6461,44"
2024-09-11 02:18:44,"6471,68"
2024-09-12 02:16:39,"6481,92"
2024-09-12 13:21:01,"6492,16"
2024-09-13 12:42:30,"6492,16"
2024-09-13 14:18:57,"6502,4"
2024-09-14 02:18:06,"6502,4"
2024-09-14 14:18:07,"6512,64"
2024-09-15 02:19:13,"6512,64"
2024-09-15 14:18:07,"6522,88"
2024-09-16 02:19:23,"6522,88"
